pid,start_time,end_time,epoch_start,epoch_end,complete_title,media_type,masterbrand,service,brand_pid,is_clip,categories,tags
b00sjmyf,1274877779,1275482579,2010-05-26T12:42:59,2010-06-02T12:42:59,asian_network_reports:_26/05/2010,audio,bbc_asian_network,bbc_asian_network,b00k0b2k,0,[9100007:1:news],[]
b008l29y,1274877900,1275482700,2010-05-26T12:45:00,2010-06-02T12:45:00,coast:_shorts:_choughs,video,bbc_two,bbc_two,b006mvlc,0,[9100005:1:factual.9200059:2:science_and_nature],[]
b00sgyqf,1274877983,1275482783,2010-05-26T12:46:23,2010-06-02T12:46:23,composer_of_the_week:_antonin_dvorak_(1841-1904):_episode_3,audio,bbc_radio_three,bbc_radio_three,b006tnxf,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9100006:1:music.9200063:2:classical],[]
b00slmnr,1274878380,1275483180,2010-05-26T12:53:00,2010-06-02T12:53:00,dont_get_done_get_dom:_series_4:_nhbc,video,bbc_one,bbc_one,b0070tc5,0,[9100005:1:factual.9200049:2:consumer],[real_estate.dominic_littlewood.national_house_building_council]
b00sh48p,1274878920,1275483720,2010-05-26T13:02:00,2010-06-02T13:02:00,the_music_caf∆∏:_duncan_chisholm_mark_clements,audio,bbc_radio_scotland,bbc_radio_scotland,b00rv6hn,0,[9100095:1:scotland.9100006:1:music],[]
b00slr01,1274880772,1275485572,2010-05-26T13:32:52,2010-06-02T13:32:52,daily_politics:_26/05/2010,video,bbc_two,bbc_two,b006mjxb,0,[9100007:1:news.9100005:1:factual.9200058:2:politics],[]
b00sjplw,1274880777,1275485577,2010-05-26T13:32:57,2010-06-02T13:32:57,am.pm:_26/05/2010,video,bbc_two_wales_digital,bbc_two,b006p2y2,0,[9100097:1:wales.9100005:1:factual.9200058:2:politics],[]
p007y7rw,1274881090,1275485890,2010-05-26T13:38:10,2010-06-02T13:38:10,the_jvs_show:_we_talk_the_postal_service_recliner_chairs_driving_tests_and_alcohol_concern_join_us_to_debate_drinking_during_the_week,audio,bbc_three_counties_radio,bbc_three_counties_radio,p001xfs2,0,[9100099:1:entertainment],[]
p007y877,1274881161,1275485961,2010-05-26T13:39:21,2010-06-02T13:39:21,roger_phillips:_26/05/2010,audio,bbc_radio_merseyside,bbc_radio_merseyside,p001d7n8,0,[9100099:1:entertainment.9200995:2:review_shows],[]
b00sjqbb,1274881333,1275486133,2010-05-26T13:42:13,2010-06-02T13:42:13,jeremy_vine:_26/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wr3p,0,[9100007:1:news],[]
b00sfkhk,1274881343,1275486143,2010-05-26T13:42:23,2010-06-02T13:42:23,the_archers:_25/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qpgr,0,[9100003:1:drama.9200033:2:soaps],[]
b00j8wqq,1274881723,1275486523,2010-05-26T13:48:43,2010-06-02T13:48:43,radio_3_lunchtime_concert:_llyr_williams_at_the_bbc_hoddinott_hall:_episode_2,audio,bbc_radio_three,bbc_radio_three,b006tny5,0,[9100006:1:music.9200063:2:classical],[]
b00lqd27,1274882520,1275487320,2010-05-26T14:02:00,2010-06-02T14:02:00,maughams_eye_view:_the_creative_impulse,audio,bbc_7,bbc_7,,0,[9100003:1:drama],[]
b00sg1hm,1274882520,1275487320,2010-05-26T14:02:00,2010-06-02T14:02:00,afternoon_drama:_the_line,audio,bbc_radio_four,bbc_radio_four,b006qrzz,0,[9100003:1:drama],[]
b00sl6gs,1274883406,1275488206,2010-05-26T14:16:46,2010-06-02T14:16:46,rhs_chelsea_flower_show:_2010:_episode_7,video,bbc_two,bbc_one,b007lyhs,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200056:2:homes_and_gardens],[]
b00sgg5g,1274883430,1275488230,2010-05-26T14:17:10,2010-06-02T14:17:10,the_nolan_show:_26/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007cpsh,0,[9100007:1:news.9100005:1:factual.9100094:1:northern_ireland],[]
b00sg1hp,1274884320,1275489120,2010-05-26T14:32:00,2010-06-02T14:32:00,money_box_live:_26/05/2010,audio,bbc_radio_four,bbc_radio_four,b0080g47,0,[9100005:1:factual.9200046:2:money],[]
b00sg7k0,1274884320,1275489120,2010-05-26T14:32:00,2010-06-02T14:32:00,greg_james:_26/05/2010,audio,bbc_radio_one,bbc_radio_one,b0080x5m,0,[9100099:1:entertainment.9100006:1:music.9200069:2:pop_and_chart],[]
b00shrwl,1274884320,1275489120,2010-05-26T14:32:00,2010-06-02T14:32:00,the_invention_of_childhood:_father_is_it_time?,audio,bbc_radio_four_extra,bbc_7,,0,[9100005:1:factual.9200055:2:history],[]
b00shpt4,1274884712,1275489512,2010-05-26T14:38:32,2010-06-02T14:38:32,sean_coyle:_26/05/2010,audio,bbc_radio_foyle,bbc_radio_foyle,b007d5mn,0,[9100094:1:northern_ireland.9100006:1:music.9200062:2:classic_pop_and_rock],[]
b00sjn03,1274884749,1275489549,2010-05-26T14:39:09,2010-06-02T14:39:09,nihal:_26/05/2010,audio,bbc_asian_network,bbc_asian_network,b006wqgk,0,[9100007:1:news.9100005:1:factual.9200051:2:families_and_relationships.9100008:1:religion_and_ethics],[]
b00ryf1b,1274886120,1275490920,2010-05-26T15:02:00,2010-06-02T15:02:00,a_musical_trip_to_south_africa_-_with_lenny_henry:_episode_3,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9300054:1:lifestyle_and_leisure.9200060:2:travel.9100006:1:music],[south_africa]
b00sg7k2,1274886120,1275490920,2010-05-26T15:02:00,2010-06-02T15:02:00,the_official_chart_update:_26/05/2010,audio,bbc_radio_one,bbc_radio_one,b00rl3xp,0,[9100006:1:music.9200069:2:pop_and_chart],[]
b00sfyzv,1274886899,1275491699,2010-05-26T15:14:59,2010-06-02T15:14:59,afternoon_reading:_more_actors_words:_the_accident,audio,bbc_radio_four,bbc_radio_four,b007vzr2,0,[9100003:1:drama],[]
b00shrwn,1274886912,1275491712,2010-05-26T15:15:12,2010-06-02T15:15:12,sir_peter_shaffers_amadeus:_episode_3,audio,bbc_7,bbc_7,,0,[9100003:1:drama.9200017:2:classic_and_period],[]
b00sg1hr,1274887920,1275492720,2010-05-26T15:32:00,2010-06-02T15:32:00,thinking_allowed:_26/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qy05,0,[9100005:1:factual.9200059:2:science_and_nature],[]
p007y75t,1274888089,1275492889,2010-05-26T15:34:49,2010-06-02T15:34:49,pat_marsh:_26/05/2010,audio,bbc_radio_kent,bbc_radio_kent,p001d7fk,0,[9100099:1:entertainment.9100006:1:music],[]
p007y89t,1274888312,1275493112,2010-05-26T15:38:32,2010-06-02T15:38:32,jo_thoenes:_26/05/2010,audio,bbc_radio_oxford,bbc_radio_oxford,p001d7bp,0,[9100005:1:factual.9200045:2:life_stories],[]
b00sj5fj,1274888317,1275493117,2010-05-26T15:38:37,2010-06-02T15:38:37,ïrain_Ö_uibhist_a_tuath:_ïrain_Ö_uibhist_a_tuath,audio,bbc_radio_nan_gaidheal,bbc_radio_nan_gaidheal,b00skn13,0,[9100095:1:scotland.9100006:1:music.9200112:2:folk],[]
b00sj2sc,1274888392,1275493192,2010-05-26T15:39:52,2010-06-02T15:39:52,nemone:_26/05/2010,audio,bbc_6music,bbc_6music,b0072l93,0,[9100099:1:entertainment.9100006:1:music.9200070:2:rock_and_indie],[]
b00sj5fn,1274888392,1275493192,2010-05-26T15:39:52,2010-06-02T15:39:52,caithream_cióil:_26/05/2010,audio,bbc_radio_nan_gaidheal,bbc_radio_nan_gaidheal,b007jdfl,0,[9100095:1:scotland.9100006:1:music.9200110:2:country.9200112:2:folk],[]
b00shhtq,1274888614,1275493414,2010-05-26T15:43:34,2010-06-02T15:43:34,max:_max_catches_up_with_professor_green!!,audio,bbc_1xtra,bbc_1xtra,b007gw82,0,[9100006:1:music.9200069:2:pop_and_chart.9200071:2:hip_hop_rnb_and_dancehall],[]
p007y7ry,1274889385,1275494185,2010-05-26T15:56:25,2010-06-02T15:56:25,lorna_milton:_catching_up_with_the_losing_it_with_lorna_ladies_and_discussing_pms!,audio,bbc_three_counties_radio,bbc_three_counties_radio,p001d72g,0,[9100099:1:entertainment.9200995:2:review_shows],[]
b00sjm3v,1274889720,1275494520,2010-05-26T16:02:00,2010-06-02T16:02:00,big_toe_books:_26/05/2010,audio,bbc_7,bbc_7,b0072tp2,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00sllnr,1274889960,1275494760,2010-05-26T16:06:00,2010-06-02T16:06:00,mission:_2110:_series_1:_episode_11,video,cbbc,cbbc,b00vjd51,0,[dubbedaudiodescribed:1:audio_described.9100001:1:childrens.9200002:2:entertainment_and_comedy.9200998:2:games_and_quizzes],[]
b00sktzs,1274890560,1275495360,2010-05-26T16:16:00,2010-06-02T16:16:00,a_question_of_genius:_series_2:_episode_13,video,bbc_two,bbc_two,b00sgbtk,0,[9100099:1:entertainment.9200996:2:games_and_quizzes],[]
b00sh07w,1274891686,1275496486,2010-05-26T16:34:46,2010-06-02T16:34:46,steve_wright_in_the_afternoon:_26/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wr4r,0,[9100006:1:music.9200062:2:classic_pop_and_rock.9200070:2:rock_and_indie],[]
p007y845,1274891691,1275496491,2010-05-26T16:34:51,2010-06-02T16:34:51,becky_want:_26/05/2010,audio,bbc_radio_manchester,bbc_radio_manchester,p001d7x3,0,[9100099:1:entertainment.9200995:2:review_shows],[]
p007y8ph,1274891702,1275496502,2010-05-26T16:35:02,2010-06-02T16:35:02,danny_baker:_26/05/2010,audio,bbc_london,bbc_london,p001d7kl,0,[9100099:1:entertainment.9200995:2:review_shows.9100006:1:music],[]
b00sjb3d,1274892212,1275497012,2010-05-26T16:43:32,2010-06-02T16:43:32,richard_bacon:_26/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b00pstlg,0,[9100099:1:entertainment.9200995:2:review_shows.9100007:1:news],[]
b00dzsgq,1274892300,1275497100,2010-05-26T16:45:00,2010-06-02T16:45:00,na_bonnachain:_series_1:_beag_is_mor_(big_and_small),video,bbc_alba,bbc_alba,b00fks2t,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9100095:1:scotland],[]
b00sgzb8,1274892420,1275497220,2010-05-26T16:47:00,2010-06-02T16:47:00,scott_mills:_wednesday_-_vernon_sits_in_for_scott,audio,bbc_radio_one,bbc_radio_one,b006wkt4,0,[9100099:1:entertainment.9100006:1:music.9200069:2:pop_and_chart],[]
b00sllbx,1274893200,1275498000,2010-05-26T17:00:00,2010-06-02T17:00:00,weakest_link:_26/05/2010,video,bbc_one,bbc_one,b006mgvw,0,[9100099:1:entertainment.9200996:2:games_and_quizzes],[trivia.anne_robinson]
b00p2dsp,1274893260,1275498060,2010-05-26T17:01:00,2010-06-02T17:01:00,escape_to_the_country:_series_10:_north_yorkshire,video,bbc_two,bbc_two,b006vb2f,0,[9300054:1:lifestyle_and_leisure.9200056:2:homes_and_gardens],[real_estate.rural_area.north_yorkshire.denise_nurse]
b00sftrr,1274893320,1275498120,2010-05-26T17:02:00,2010-06-02T17:02:00,pm:_26/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qskw,0,[9100007:1:news],[]
b00sg7t4,1274893320,1275498120,2010-05-26T17:02:00,2010-06-02T17:02:00,newsbeat:_26/05/2010,audio,bbc_radio_one,bbc_radio_one,b006wkry,0,[9100007:1:news],[]
b00sjn1l,1274893320,1275498120,2010-05-26T17:02:00,2010-06-02T17:02:00,tommy_sandhu:_26/05/2010,audio,bbc_asian_network,bbc_asian_network,b00bdvdw,0,[9100099:1:entertainment.9200014:2:variety_shows.9100006:1:music.9200111:2:desi],[]
p007qf4n,1274893320,1275498120,2010-05-26T17:02:00,2010-06-02T17:02:00,europe_today:_26/05/2010,audio,bbc_world_service,bbc_world_service,p002w558,0,[9100007:1:news],[]
b0078vh6,1274894460,1275499260,2010-05-26T17:21:00,2010-06-02T17:21:00,64_zoo_lane:_series_2:_the_story_of_herberts_peaceful_day,video,cbeebies,cbeebies,b0079wgb,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00sllk5,1274895000,1275499800,2010-05-26T17:30:00,2010-06-02T17:30:00,eggheads:_series_11:_episode_42,video,bbc_two,bbc_two,b006z736,0,[9100099:1:entertainment.9200996:2:games_and_quizzes],[]
b00h5pwx,1274896740,1275501540,2010-05-26T17:59:00,2010-06-02T17:59:00,lockie_leonard:_series_one:_swamp_rat,video,cbbc,cbbc,b00tcwj6,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00qyvsn,1274896857,1275501657,2010-05-26T18:00:57,2010-06-02T18:00:57,copycats:_series_1:_episode_39,video,cbbc,cbbc,b00w0778,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200998:2:games_and_quizzes],[]
b00sk8pf,1274896860,1275501660,2010-05-26T18:01:00,2010-06-02T18:01:00,doctors:_series_12:_pass_the_parcel,video,bbc_one,bbc_one,b006mh9v,0,[dubbedaudiodescribed:1:audio_described.9100003:1:drama.9200025:2:medical.9200033:2:soaps],[]
b00sl6mz,1274896860,1275501660,2010-05-26T18:01:00,2010-06-02T18:01:00,great_british_menu:_series_5:_london_and_south_east_main,video,bbc_two,bbc_two,b0071y6r,0,[signed:1:signed.9100005:1:factual.9300054:1:lifestyle_and_leisure.9200052:2:food_and_drink],[]
b00sbxnc,1274896920,1275501720,2010-05-26T18:02:00,2010-06-02T18:02:00,in_tune:_wednesday_-_sean_rafferty,audio,bbc_radio_three,bbc_radio_three,b006tp0c,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9100006:1:music.9200063:2:classical],[]
b00sgzf4,1274896920,1275501720,2010-05-26T18:02:00,2010-06-02T18:02:00,scott_mills:_wednesday_-_vernon_sits_in_for_scott,audio,bbc_radio_one,bbc_radio_one,b006wkt4,0,[9100099:1:entertainment.9100006:1:music.9200069:2:pop_and_chart],[]
b00shhts,1274896920,1275501720,2010-05-26T18:02:00,2010-06-02T18:02:00,westwood:_family_misfortunes:_round_2,audio,bbc_1xtra,bbc_1xtra,b0082kyx,0,[9100006:1:music.9200069:2:pop_and_chart.9200071:2:hip_hop_rnb_and_dancehall],[]
b00sj46s,1274896920,1275501720,2010-05-26T18:02:00,2010-06-02T18:02:00,weatherman_walking:_26/05/2010,audio,bbc_radio_wales,bbc_radio_wales,b00j4fbg,0,[9300054:1:lifestyle_and_leisure.9200060:2:travel],[]
b00sjqbd,1274896920,1275501720,2010-05-26T18:02:00,2010-06-02T18:02:00,simon_mayo_drivetime:_26/05/2010,audio,bbc_radio_two,bbc_radio_two,b00p2dfq,0,[9100006:1:music.9200062:2:classic_pop_and_rock],[]
b00slqf9,1274898600,1275503400,2010-05-26T18:30:00,2010-06-02T18:30:00,beechgrove_garden:_2010:_episode_8,video,bbc_one_scotland,bbc_two,b00721bz,0,[9100005:1:factual.9100095:1:scotland.9300054:1:lifestyle_and_leisure.9200056:2:homes_and_gardens],[]
b00sl4dc,1274898660,1275503460,2010-05-26T18:31:00,2010-06-02T18:31:00,house_of_commons:_26/05/2010,video,bbc_parliament,bbc_parliament,b0070x47,0,[9100007:1:news.9100005:1:factual.9200058:2:politics],[]
b00sjc62,1274898972,1275503772,2010-05-26T18:36:12,2010-06-02T18:36:12,5_live_drive:_26/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b0070lvr,0,[9100007:1:news],[]
p007y91z,1274899027,1275503827,2010-05-26T18:37:07,2010-06-02T18:37:07,shep_and_jo:_part_two:_douglas_e_powell,audio,bbc_radio_devon,bbc_radio_devon,p005xcn7,0,[9100099:1:entertainment.9100006:1:music],[]
p007y890,1274899044,1275503844,2010-05-26T18:37:24,2010-06-02T18:37:24,ben_prater:_26/05/2010,audio,bbc_radio_bristol,bbc_radio_bristol,p0037kb0,0,[9100007:1:news],[]
b00sj2vn,1274899082,1275503882,2010-05-26T18:38:02,2010-06-02T18:38:02,steve_lamacq:_26/05/2010,audio,bbc_6music,bbc_6music,b0072lb2,0,[9100006:1:music.9200070:2:rock_and_indie],[]
b00sfkhm,1274899097,1275503897,2010-05-26T18:38:17,2010-06-02T18:38:17,the_archers:_26/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qpgr,0,[9100003:1:drama.9200033:2:soaps],[]
b00flk3y,1274899421,1275504221,2010-05-26T18:43:41,2010-06-02T18:43:41,animal_24:7:_series_4:_episode_8,video,bbc_one,bbc_one,b0072238,0,[9300054:1:lifestyle_and_leisure.9200042:2:pets_and_animals],[]
b00sfv4c,1274899620,1275504420,2010-05-26T18:47:00,2010-06-02T18:47:00,front_row:_tony_parsons;_richard_alston;_exposed_at_tate_modern,audio,bbc_radio_four,bbc_radio_four,b006qsq5,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media],[]
b00sgyqr,1274899620,1275504420,2010-05-26T18:47:00,2010-06-02T18:47:00,performance_on_3:_perth_festival_2010:_part_1,audio,bbc_radio_three,bbc_radio_three,b006tp3d,0,[9100006:1:music.9200063:2:classical],[bbc_singers]
b00gthwx,1274899711,1275504511,2010-05-26T18:48:31,2010-06-02T18:48:31,lockie_leonard:_series_one:_brothers,video,cbbc,cbbc,b00tcwj6,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00sjnj4,1274900001,1275504801,2010-05-26T18:53:21,2010-06-02T18:53:21,politics_scotland:_26/05/2010,video,bbc_two_scotland,bbc_two,b006mw83,0,[9100005:1:factual.9200058:2:politics.9100095:1:scotland],[]
b00shhmg,1274900362,1275505162,2010-05-26T18:59:22,2010-06-02T18:59:22,c£l†n:_26/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007cpq5,0,[9100094:1:northern_ireland.9100006:1:music.9200112:2:folk],[]
b00sfgx4,1274900520,1275505320,2010-05-26T19:02:00,2010-06-02T19:02:00,a_history_of_the_world_in_100_objects:_ancient_pleasures_modern_spice_(1_-_600_ad):_ceremonial_ballgame_belt,audio,bbc_radio_four,bbc_radio_four,b00nrtd2,0,[9100005:1:factual.9200055:2:history],[]
b00sh08j,1274902504,1275507304,2010-05-26T19:35:04,2010-06-02T19:35:04,mike_harding:_26/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wrmz,0,[9100006:1:music.9200110:2:country.9200112:2:folk],[]
b00sjc64,1274902516,1275507316,2010-05-26T19:35:16,2010-06-02T19:35:16,5_live_sport:_26/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b0070hx6,0,[9100010:1:sport],[]
b00sjn3m,1274902519,1275507319,2010-05-26T19:35:19,2010-06-02T19:35:19,gagan_grewal:_26/05/2010,audio,bbc_asian_network,bbc_asian_network,b0073112,0,[9100006:1:music.9200072:2:world],[]
b00sg1wg,1274903220,1275508020,2010-05-26T19:47:00,2010-06-02T19:47:00,devils_advocate:_fashion_and_feminism,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual],[feminism.fashion]
b00sl6w1,1274904000,1275508800,2010-05-26T20:00:00,2010-06-02T20:00:00,rhs_chelsea_flower_show:_2010:_episode_9,video,bbc_two,bbc_two,b007lyhs,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200056:2:homes_and_gardens],[]
b00skvl6,1274904060,1275508860,2010-05-26T20:01:00,2010-06-02T20:01:00,out_of_the_frying_pan:_raymond,video,bbc_two,bbc_two,,0,[signed:1:signed.9100005:1:factual.9300054:1:lifestyle_and_leisure.9200052:2:food_and_drink],[]
b00sjc66,1274904120,1275508920,2010-05-26T20:02:00,2010-06-02T20:02:00,world_cup:_south_africa_2010:_the_england_bubble,audio,bbc_radio_five_live,bbc_radio_five_live,b00sq12v,0,[9100010:1:sport.9200073:2:football],[fifa_world_cup]
p007y7w5,1274904120,1275508920,2010-05-26T20:02:00,2010-06-02T20:02:00,jazz_with_john_hellings:_26/05/2010,audio,bbc_radio_hereford_worcester,bbc_radio_shropshire,p004g9qc,0,[9100006:1:music.9200113:2:jazz_and_blues],[]
p007xwgq,1274905500,1275510300,2010-05-26T20:25:00,2010-06-02T20:25:00,pobol_y_cwm:_wed_19_may_2010,video,bbc_cymru,,p001pp0l,0,[9100097:1:wales.9100003:1:drama.9200033:2:soaps],[]
p007y87j,1274906177,1275510977,2010-05-26T20:36:17,2010-06-02T20:36:17,merseyside_sport:_26/05/2010,audio,bbc_radio_merseyside,bbc_radio_merseyside,p001d7x7,0,[9100010:1:sport.9200073:2:football.9200076:2:rugby_league.9200080:2:boxing.9200081:2:athletics.9200083:2:horse_racing],[]
b00sh3hc,1274906193,1275510993,2010-05-26T20:36:33,2010-06-02T20:36:33,real_life_party_animals,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200058:2:politics],[]
b00sj31c,1274906213,1275511013,2010-05-26T20:36:53,2010-06-02T20:36:53,marc_riley:_26/05/2010,audio,bbc_6music,bbc_6music,b00c72y1,0,[9100006:1:music.9200062:2:classic_pop_and_rock.9200070:2:rock_and_indie],[]
b00sg875,1274906236,1275511036,2010-05-26T20:37:16,2010-06-02T20:37:16,zane_lowe:_the_deftones_in_session,audio,bbc_radio_one,bbc_radio_one,b006wkth,0,[9100006:1:music.9200064:2:dance_and_electronica.9200070:2:rock_and_indie.9200071:2:hip_hop_rnb_and_dancehall],[]
b007jmz8,1274907720,1275512520,2010-05-26T21:02:00,2010-06-02T21:02:00,the_casebook_of_sherlock_holmes:_series_1:_the_three_gables,audio,bbc_7,bbc_7,b00fb4wf,0,[9100003:1:drama.9200018:2:crime],[]
b00sh08v,1274907720,1275512520,2010-05-26T21:02:00,2010-06-02T21:02:00,the_radcliffe_and_maconie_show:_26/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wr8d,0,[9100006:1:music],[]
b00sh4mb,1274907720,1275512520,2010-05-26T21:02:00,2010-06-02T21:02:00,the_jazz_house:_26/05/2010,audio,bbc_radio_scotland,bbc_radio_scotland,b0079g0d,0,[9100095:1:scotland.9100006:1:music.9200113:2:jazz_and_blues],[]
p007y79s,1274907720,1275512520,2010-05-26T21:02:00,2010-06-02T21:02:00,northern_soul_and_motown:_26/05/2010,audio,bbc_radio_sheffield,bbc_radio_leeds,p001d7fr,0,[9100006:1:music.9200114:2:soul_and_reggae],[]
b00skfkx,1274909253,1275514053,2010-05-26T21:27:33,2010-06-02T21:27:33,the_one_show:_26/05/2010,video,bbc_one,bbc_one,b007tcw7,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media],[]
p007qf52,1274909520,1275514320,2010-05-26T21:32:00,2010-06-02T21:32:00,outlook:_26/05/2010,audio,bbc_world_service,bbc_world_service,p002vsxt,0,[9100007:1:news.9100005:1:factual.9200045:2:life_stories.9100008:1:religion_and_ethics],[]
p007y7yw,1274909733,1275514533,2010-05-26T21:35:33,2010-06-02T21:35:33,the_evening_show:_26/05/2010,audio,bbc_radio_newcastle,bbc_radio_newcastle,p001d781,0,[9100006:1:music.9200062:2:classic_pop_and_rock],[]
p007y7xm,1274909734,1275514534,2010-05-26T21:35:34,2010-06-02T21:35:34,tony_james:_26/05/2010,audio,bbc_radio_cumbria,bbc_radio_cumbria,p001d790,0,[9100099:1:entertainment.9200997:2:discussion_and_talk_shows],[]
b00sj46z,1274909748,1275514548,2010-05-26T21:35:48,2010-06-02T21:35:48,science_cafe:_26/05/2010,audio,bbc_radio_wales,bbc_radio_wales,b00848zw,0,[9100005:1:factual.9200059:2:science_and_nature],[]
b00sjn5w,1274909801,1275514601,2010-05-26T21:36:41,2010-06-02T21:36:41,gujarati_programme:_26/05/2010,audio,bbc_asian_network,bbc_asian_network,b007313q,0,[9100006:1:music.9200072:2:world],[]
b00dzsh1,1274909925,1275514725,2010-05-26T21:38:45,2010-06-02T21:38:45,speaking_our_language:_series_1:_episode_8,video,bbc_alba,bbc_alba,b00drymv,0,[9100004:1:learning.9200040:2:adult.9100095:1:scotland],[]
b00shhtv,1274910076,1275514876,2010-05-26T21:41:16,2010-06-02T21:41:16,mistajam:_mz_bratt_in_the_studio,audio,bbc_1xtra,bbc_1xtra,b0071stt,0,[9100006:1:music.9200064:2:dance_and_electronica.9200071:2:hip_hop_rnb_and_dancehall],[]
b00sl5wq,1274910300,1275515100,2010-05-26T21:45:00,2010-06-02T21:45:00,the_national_lottery:_wednesday_night_draws:_26/05/2010,video,bbc_one,bbc_one,b006m8xv,0,[9100099:1:entertainment],[]
b00sjc68,1274911021,1275515821,2010-05-26T21:57:01,2010-06-02T21:57:01,5_live_sport:_5_live_cricket:_26/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b0070hx6,0,[9100010:1:sport.9200074:2:cricket],[]
b00sbxnf,1274911786,1275516586,2010-05-26T22:09:46,2010-06-02T22:09:46,night_waves:_michael_burleigh_sean_sculley_and_abstraction_opera:_do_the_words_matter?,audio,bbc_radio_three,bbc_radio_three,b006tp43,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media],[]
b00sjn3x,1274912100,1275516900,2010-05-26T22:15:00,2010-06-02T22:15:00,bbc_scotland_investigates:_2010:_whos_cheating_who?,video,bbc_one_scotland,bbc_one,b009wc83,0,[9100007:1:news.9100095:1:scotland],[]
b00sl6g8,1274912100,1275516900,2010-05-26T22:15:00,2010-06-02T22:15:00,art_space:_episode_5,video,bbc_one_northern_ireland,bbc_one,,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9100094:1:northern_ireland],[]
b00sg2n0,1274912220,1275517020,2010-05-26T22:17:00,2010-06-02T22:17:00,the_shuttleworths:_series_5:_a_gig_with_billy_joel,audio,bbc_radio_four,bbc_radio_four,b007d51l,0,[9100098:1:comedy.9200010:2:sitcoms.9200129:2:character.9200130:2:music],[]
b00shk31,1274912364,1275517164,2010-05-26T22:19:24,2010-06-02T22:19:24,ralph_mclean_-_legendary_voices:_26/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b00dnzpn,0,[9100094:1:northern_ireland.9100006:1:music.9200062:2:classic_pop_and_rock],[]
p007zb66,1274912700,1275517500,2010-05-26T22:25:00,2010-06-02T22:25:00,cf99:_wed_19_may_2010,video,bbc_cymru,,c0003c54,0,[9100097:1:wales.9100007:1:news.9100005:1:factual.9200058:2:politics],[]
b00sfvrz,1274913497,1275518297,2010-05-26T22:38:17,2010-06-02T22:38:17,book_at_bedtime:_a_vision_of_loveliness:_episode_3,audio,bbc_radio_four,bbc_radio_four,b006qtlx,0,[9100003:1:drama],[]
b00sh09h,1274913526,1275518326,2010-05-26T22:38:46,2010-06-02T22:38:46,they_aint_heavy_theyre_the_hollies:_episode_1,audio,bbc_radio_two,bbc_radio_two,,0,[9100006:1:music.9200062:2:classic_pop_and_rock],[]
b00slbjh,1274913960,1275518760,2010-05-26T22:46:00,2010-06-02T22:46:00,damages:_series_3:_the_next_ones_gonna_go_in_your_throat,video,bbc_one,bbc_one,b008q0fs,0,[dubbedaudiodescribed:1:audio_described.9100003:1:drama.9200023:2:legal_and_courtroom],[lily_tomlin.glenn_close.rose_byrne.tate_donovan.campbell_scott.martin_short]
b00sj5fs,1274914598,1275519398,2010-05-26T22:56:38,2010-06-02T22:56:38,fonn_is_aria:_26/05/2010,audio,bbc_radio_nan_gaidheal,bbc_radio_nan_gaidheal,b007jdh2,0,[9100095:1:scotland.9100006:1:music.9200063:2:classical],[]
b007k2ql,1274914611,1275519411,2010-05-26T22:56:51,2010-06-02T22:56:51,at_home_with_the_snails:_series_1:_episode_2,audio,bbc_7,bbc_7,b00c68sd,0,[9100098:1:comedy.9200010:2:sitcoms],[]
